brand,name,option,price,rate,발색력,지속력,발림성,type,Closest_Personal_Color,x_coord,y_coord,Image URL,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,recommend_num
3CE,3CE 블러 워터 틴트,SPOTPLAYER,18000,4.755905512,2.866141732,2.362204724,2.748031496,립틴트,Winter Cool,0.98457817,0.50718692,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/4/9149361210851592284.PNG,0.87376012,0.21571126,0.27719035,0.98457817,0.75359346,0.87376012,256
3CE,3CE 블러 매트 립스틱,TANGERINETANGO,22000,4.857142857,2.928571429,2.464285714,2.785714286,립스틱,Spring Warm,0.02571724,-0.26571106,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/12/3278790413222403236.jpg,0.82739877,0.5803138,0.55953543,0.02571724,0.36714447,0.82739877,16
3CE,3CE 벨벳 립 틴트,TAUPE,18000,4.771428571,2.925714286,2.365714286,2.92,립틴트,Autumn Warm,0.03738004,0.82241126,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/6/2550467049089637877.jpg,0.47254987,0.13892117,0.04165616,0.03738004,0.91120563,0.47254987,131
3CE,3CE 벨벳 립 틴트,THINKAGAIN,18000,4.735294118,2.794117647,2.264705882,2.852941176,립틴트,Spring Warm,0.02336188,0.22889888,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/6/6379240545322200040.jpg,0.8354842,0.39478183,0.32318983,0.02336188,0.61444944,0.8354842,37
3CE,3CE 헤이지 립 클레이,TYPEGIRL,20000,4.888888889,2.777777778,2.407407407,2.703703704,립틴트,Summer Cool,0.94879681,-0.16715358,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/7/5436917374644501200.jpg,0.77015384,0.49848305,0.56955022,0.94879681,0.41642321,0.77015384,7
3CE,3CE 블러 매트 립스틱,UNKNOWNWAY,22000,4.742424242,2.848484848,2.575757576,2.803030303,립스틱,Summer Cool,0.88570063,-0.66168122,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/5766449758909217454.jpg,0.77684743,0.66825742,0.70171666,0.88570063,0.16915939,0.77695474,60
3CE,3CE 드롭 글로우 젤,VERYSURE,18000,4.623036649,2.717277487,2.183246073,2.77486911,립틴트,Summer Cool,0.96181044,-0.26413688,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/3806463036264987894.jpg,0.813785,0.55097144,0.60579214,0.96181044,0.36793156,0.813785,191
3CE,3CE 헤이지 립 클레이,WARMBROWNIE,20000,4.808383234,2.814371257,2.449101796,2.700598802,립틴트,Autumn Warm,0.03438318,-0.1284679,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/7/1335943397562324990.jpg,0.63334987,0.4509884,0.41303914,0.03438318,0.43576605,0.63334987,151
3CE,3CE 소프트 매트 립스틱,WARMINGWEAR,19000,5.0,2.0,2.0,2.0,립스틱,Spring Warm,0.04313454,0.21007012,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/4/2291174597933116080.PNG,0.88424024,0.48790772,0.34942955,0.04313454,0.60503506,0.88424024,0
3CE,3CE 소프트 매트 립스틱,WARMISHMOVE,19000,4.611344538,2.615546218,2.018907563,2.407563025,립스틱,Spring Warm,0.0478401,0.12104394,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/4/1854185762237636703.PNG,0.80986547,0.48648929,0.35675091,0.0478401,0.56052197,0.80986547,70
3CE,3CE 블러 워터 틴트,WARMTH,18000,4.761904762,2.80952381,2.19047619,2.142857143,립틴트,Spring Warm,0.02829629,0.03902054,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/2/2502137020561883091.jpg,0.82426355,0.46953227,0.396664,0.02829629,0.51951027,0.82426355,104
3CE,3CE 소프트 매트 립스틱,WAYBACK,19000,4.88100497,2.753727223,2.229983435,2.649917173,립스틱,Spring Warm,0.02922516,-0.02329736,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/4/727770499136606734.PNG,0.76842252,0.45910648,0.39333312,0.02922516,0.48835132,0.76842252,2183
3CE,3CE 드롭 글로우 젤,WEEKEND,18000,4.867924528,2.735849057,2.301886792,2.79245283,립틴트,Spring Warm,0.20506359,-0.4322491,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/1287483493056963778.jpg,0.81786523,0.61690603,0.61366845,0.20506359,0.28387545,0.81786523,19
3CE,3CE 헤이지 립 클레이,WHIPRED,20000,4.840909091,2.590909091,2.272727273,2.522727273,립틴트,Summer Cool,0.60201341,0.00190706,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/7/4185509365581898053.jpg,0.70484592,0.41008845,0.41642481,0.60201341,0.50095353,0.70484592,15
3CE,3CE 드롭 글로우 젤,WONDER,18000,4.751937984,2.511627907,2.224806202,2.581395349,립틴트,Summer Cool,0.91663481,-0.30996818,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/3804053717381504262.jpg,0.74573341,0.53107478,0.62069559,0.91663481,0.34501591,0.74573341,16
3CE,3CE 드롭 글로우 젤,YOUTH,18000,4.825242718,2.718446602,2.310679612,2.689320388,립틴트,Spring Warm,0.00892682,-0.34110986,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/3802487273767589353.jpg,0.95282689,0.65655559,0.64775489,0.00892682,0.32944507,0.95282689,20
삐아,삐아 로 틴트,가데니아로,16000,4.487730061,2.54601227,2.444785276,2.539877301,립틴트,Spring Warm,0.01590538,-0.341142,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/6/1908707040213440015.jpg,0.87629421,0.61936824,0.60907064,0.01590538,0.329429,0.87629421,293
헤라,헤라 센슈얼 파우더 매트 리퀴드,감,45000,4.888888889,2.444444444,2.555555556,2.444444444,립틴트,Spring Warm,0.01368497,-0.01956214,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/1930334774669001680.jpg,0.75457039,0.45380549,0.43126097,0.01368497,0.49021893,0.75457039,1
토니모리,토니모리 겟잇틴트 워터풀버터,걸스모브,16000,4.575757576,2.787878788,2.545454545,2.727272727,립틴트,Summer Cool,0.90796174,-0.4540966,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/6789939191710437963.jpg,0.71488014,0.55798053,0.61516159,0.90796174,0.2729517,0.71489121,45
맥,MAC 립스틱,겟더힌트,38000,5.0,3.0,2.0,3.0,립스틱,Summer Cool,0.63944522,-0.79825302,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/4/4163925288195658528.jpg,0.5600473,0.50381473,0.50919573,0.63944522,0.10087349,0.56009436,6
페리페라,페리페라 잉크 글래스팅 립글로스,겟해피,12000,4.831234257,2.750629723,2.400503778,2.707808564,립글로스,Summer Cool,0.96038629,-0.12174354,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/788143539534705728.jpg,0.93790831,0.53816955,0.63877953,0.96038629,0.43912823,0.93790831,34
삐아,삐아 NEW 라스트 벨벳틴트,고독한인생,14000,4.812834225,2.764705882,2.278074866,2.695187166,립틴트,Autumn Warm,0.20718983,-0.0341889,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/4207394465845898123.jpg,0.64702732,0.37335707,0.35820731,0.20718983,0.48290555,0.64702732,100
어퓨,어퓨 과즙팡 듀이 글로우 틴트,구아바시럽,8000,5.0,3.0,3.0,3.0,립틴트,Spring Warm,0.00179405,0.01327284,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4130272427534833601.jpg,0.77041363,0.39263828,0.38892997,0.00179405,0.50663642,0.77041363,0
페리페라,페리페라 잉크 글래스팅 립글로스,굿온유,12000,3.877192982,2.228070175,1.736842105,1.912280702,립글로스,Spring Warm,0.03001729,-0.06242656,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/2/2265670684450617984.jpg,0.8608355,0.53031746,0.47468927,0.03001729,0.46878672,0.8608355,24
롬앤,롬앤 더 쥬시 래스팅 틴트,그레이프밤,13000,4.766990291,2.762135922,2.567961165,2.752427184,립틴트,Winter Cool,0.94112863,0.14629862,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6688190191029463373.jpg,0.7942623,0.38853136,0.52669972,0.94112863,0.57314931,0.7942623,51
에뛰드,에뛰드 디어 달링 마커 틴트,그레이프소다,11000,4.5,2.0,1.5,2.0,립틴트,Summer Cool,0.92465858,-0.37507428,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/1289482590936293125.png,0.77663852,0.50897535,0.65143202,0.92465858,0.31246286,0.77663852,12
롬앤,롬앤 글래스팅 컬러 글로스,그레이피웨이,13000,4.617695248,2.717640634,2.057891862,2.679956308,립글로스,Summer Cool,0.77527963,-0.2473854,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8749445854276018976.jpg,0.7695654,0.50248881,0.55072136,0.77527963,0.3763073,0.7695654,421
페리페라,페리페라 잉크 글래스팅 립글로스,그로우온유,12000,4.96875,2.947916667,1.8125,2.927083333,립글로스,Summer Cool,0.37472279,-0.21153428,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/2/394898257414320128.jpg,0.71034829,0.48722848,0.4742371,0.37472279,0.39423286,0.71034829,98
힌스,힌스 무드인핸서 워터 리퀴드 글로우,기프티드,19000,4.906040268,2.926174497,2.120805369,2.926174497,립틴트,Spring Warm,0.06077308,-0.0055439,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/3/2596501894024749365.jpg,0.77039882,0.50082809,0.42957655,0.06077308,0.49722805,0.77039882,31
삐아,삐아 라스트 벨벳 틴트,꽃보다살랑,11000,4.935135135,2.821621622,2.686486486,2.767567568,립틴트,Spring Warm,0.03349489,-0.23023794,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/8787922484650269647.jpg,0.88292484,0.60364559,0.56690405,0.03349489,0.38488103,0.88292484,19
페리페라,페리페라 워터 베어 틴트,꿈과함께,12000,4.897959184,2.734693878,2.530612245,2.734693878,립틴트,Summer Cool,0.9327777,-0.22412636,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/7226093982941648064.jpg,0.99868585,0.61122591,0.74536478,0.9327777,0.38793682,0.99868585,14
페리페라,페리페라 오버 블러 틴트,나는쿨로,12000,4.869198312,2.721518987,2.4697609,2.715893108,립틴트,Spring Warm,0.00621583,-0.25061938,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/2/4566300197325672294.jpg,0.9473031,0.6084431,0.5962988,0.00621583,0.37469031,0.9473031,383
페리페라,페리페라 워터 베어 틴트,내또힙행,12000,4.28,2.44,2.28,2.68,립틴트,Summer Cool,0.98481595,-0.4318613,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/10/3317112543459889828.jpg,0.90540993,0.65485466,0.67396321,0.98481595,0.28406935,0.90540993,122
페리페라,페리페라 잉크 무드 글로이 밤,내맘속체리,13000,4.763636364,2.563636364,2.181818182,2.545454545,립글로스,Winter Cool,0.96707725,0.30335338,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8369758680498875910.jpg,0.94886792,0.33341477,0.46373734,0.96707725,0.65167669,0.94886792,19
페리페라,페리페라 잉크 더 에어리 벨벳,내안에피치,10000,4.888888889,2.888888889,2.444444444,3.0,립틴트,Spring Warm,0.40133126,0.0187228,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/4945169846256984214.jpg,0.936086,0.47009772,0.46509114,0.40133126,0.5093614,0.936086,12
어뮤즈,어뮤즈 퐁듀 밤,냉장미,20000,5.0,3.0,3.0,3.0,립밤,Winter Cool,0.96709046,0.45527928,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6965300977186682047.jpg,0.9349003,0.26253264,0.39173479,0.96709046,0.72763964,0.9349003,5
페리페라,페리페라 잉크 더 에어리 벨벳,너지금무화과,10000,4.491803279,2.557377049,2.327868852,2.590163934,립틴트,Spring Warm,0.01251388,-0.16493088,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/5571299795702568329.jpg,0.81004504,0.50707388,0.48132217,0.01251388,0.41753456,0.81004504,37
홀리카홀리카,홀리카홀리카 멜팅 블러 립 팟,너티,14000,5.0,3.0,2.0,2.0,립밤,Spring Warm,0.01980457,0.05384234,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/11/6402057229937465048.jpg,0.84732319,0.46287899,0.41148656,0.01980457,0.52692117,0.84732319,0
롬앤,롬앤 글래스팅 컬러 글로스,너티베이그,13000,4.74919268,2.57050592,2.030139935,2.609257266,립글로스,Spring Warm,0.03942994,-0.46984636,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3700566208065838769.jpg,0.83293278,0.66774319,0.62720468,0.03942994,0.26507682,0.83293278,539
토니모리,토니모리 겟잇틴트 워터풀버터,너티크림,16000,4.110962567,2.61631016,2.017379679,2.602941176,립틴트,Summer Cool,0.96600258,-0.46311594,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/6896379367047181895.jpg,0.79199326,0.60977814,0.6193249,0.96600258,0.26844203,0.79199326,1368
페리페라,페리페라 잉크 더 에어리 벨벳,넘흐로즈넹,10000,5.0,2.444444444,2.444444444,2.222222222,립틴트,Winter Cool,0.98834499,0.24255676,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/5/7621712577272526685.jpg,0.77948934,0.30832995,0.33827208,0.98834499,0.62127838,0.77948934,5
헤라,헤라 센슈얼 누드 밤,네이키드아몬드,40000,4.833333333,2.666666667,2.1875,2.75,립밤,Spring Warm,0.03428893,0.0105493,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/12/3133299964116128862.jpg,0.88270856,0.55063097,0.46640747,0.03428893,0.50527465,0.88270856,13
홀리카홀리카,홀리카홀리카 멜팅 블러 립 팟,넥타,14000,4.746543779,2.428571429,2.235023041,2.082949309,립밤,Winter Cool,0.98835446,0.46188226,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/5/6536651202272717656.jpg,0.82669092,0.241156,0.2819966,0.98835446,0.73094113,0.82669092,159
맥,MAC 러스터글래스 립스틱,노포토스,43000,4.9,2.666666667,2.283333333,2.7,립스틱,Summer Cool,0.9412243,-0.06460032,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/1/8941563645685835505.jpg,0.95583476,0.51518402,0.66361531,0.9412243,0.46769984,0.95583476,70
헤라,헤라 센슈얼 파우더 매트 립스틱,노프라블럼,45000,4.666666667,2.833333333,2.666666667,2.75,립스틱,Summer Cool,0.95897501,-0.18418018,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/8119461239300302840.jpg,0.87231001,0.54536255,0.61433241,0.95897501,0.40790991,0.87231001,2
헤라,헤라 센슈얼 누드 글로스,노허슬,40000,4.77037037,2.725925926,2.2,2.740740741,립글로스,Spring Warm,0.02556765,-0.34115578,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/12/7411874332786865565.jpg,0.9537104,0.69430777,0.64891348,0.02556765,0.32942211,0.9537104,83
롬앤,롬앤 글래스팅 멜팅 밤,누가샌드,13000,4.598470948,2.655351682,1.94648318,2.652293578,립밤,Spring Warm,0.02821569,-0.17152952,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/5049726587735299038.jpg,0.73688768,0.50238003,0.46066674,0.02821569,0.41423524,0.73688768,979
어뮤즈,어뮤즈 베베 틴트,누드펌킨,20000,4.751958225,2.788511749,2.492167102,2.934725849,립틴트,Spring Warm,0.02536044,-0.36028008,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/6700294422057848999.jpg,0.95879187,0.69659103,0.66335523,0.02536044,0.31985996,0.95879187,394
페리페라,페리페라 잉크 더 벨벳,누디과몰입,10000,4.703703704,2.814814815,2.37037037,2.62962963,립틴트,Winter Cool,0.98078167,-0.06592302,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/4/6361265251852391123.png,0.77312208,0.41333677,0.45648927,0.98078167,0.46703849,0.77312208,55
페리페라,페리페라 잉크 더 벨벳,누디라떼,10000,3.132075472,2.056603774,2.062893082,2.06918239,립틴트,Spring Warm,0.02697726,-0.05014142,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/4/595902401230629082.png,0.83285154,0.50168102,0.43813125,0.02697726,0.47492929,0.83285154,181
페리페라,페리페라 잉크 무드 글로이 밤,누디리스트,13000,4.995391705,2.67281106,1.728110599,2.368663594,립글로스,Spring Warm,0.02419665,0.15085584,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/10/8630617723631973742.jpg,0.76221526,0.40843907,0.34813706,0.02419665,0.57542792,0.76221526,466
페리페라,페리페라 잉크 더 벨벳,누디빛밤,10000,4.428571429,2.0,2.142857143,2.428571429,립틴트,Spring Warm,0.01742541,0.09682784,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/4/733862068883513928.png,0.73963247,0.37789961,0.33596712,0.01742541,0.54841392,0.73963247,22
어뮤즈,어뮤즈 퐁듀 밤,누디쉬,20000,5.0,3.0,3.0,3.0,립밤,Summer Cool,0.79933597,0.06052784,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8887432091289305478.jpg,0.9015818,0.44045709,0.44212726,0.79933597,0.53026392,0.9015818,3
헤라,헤라 센슈얼 누드 글로스,누디스트,40000,4.78,2.76,2.14,2.8,립글로스,Summer Cool,0.79939642,-0.63690648,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/2180213733753861279.jpg,0.85139594,0.70825288,0.71372301,0.79939642,0.18154676,0.85139594,19
페리페라,페리페라 잉크 더 벨벳,누디풀데이,10000,4.923076923,2.615384615,2.307692308,2.615384615,립틴트,Winter Cool,0.9795554,-0.093875,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/4/2492897696415434561.png,0.65993316,0.36175253,0.39883948,0.9795554,0.4530625,0.65993316,19
페리페라,페리페라 잉크 더 벨벳,누디플로우,10000,4.309240622,2.453796889,2.429094236,2.053064959,립틴트,Spring Warm,0.0065054,-0.02819724,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/4/2048797826264847940.png,0.75932856,0.40634915,0.39234105,0.0065054,0.48590138,0.75932856,632
롬앤,롬앤 글래스팅 멜팅 밤,누베이지,13000,4.654929577,2.563380282,2.161971831,2.535211268,립밤,Spring Warm,0.05387081,-0.10016964,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/3352972568707039551.jpg,0.77379779,0.54824552,0.44080859,0.05387081,0.44991518,0.77379779,97
롬앤,롬앤 더 쥬시 래스팅 틴트,누카다미아,13000,4.819396177,2.712858384,2.187662902,2.702541268,립틴트,Autumn Warm,0.01356577,-0.02064856,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8511486381024822151.jpg,0.69888576,0.42831602,0.40124144,0.01356577,0.48967572,0.69888576,3628
힌스,힌스 슬림 스틱 멜팅 매트,뉴실루엣,17000,4.65408805,2.553459119,2.182389937,2.603773585,립스틱,Spring Warm,0.05252663,-0.3851518,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/8/5316952366008220963.jpg,0.84444952,0.64532865,0.6043946,0.05252663,0.3074241,0.84444952,98
힌스,힌스 무드인핸서 워터 리퀴드 글로우,뉴얼루어,19000,4.447161572,2.693449782,2.386899563,2.664628821,립틴트,Summer Cool,0.82710294,-0.41738314,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/3/891028328641248831.jpg,0.84961783,0.6201692,0.63500466,0.82710294,0.29130843,0.84962374,428
라카,라카 벌키 매트 립스틱,뉴패션,16000,4.0,2.333333333,1.666666667,2.0,립스틱,Winter Cool,0.98291229,0.05748428,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/3268499935535176951.jpg,0.6194246,0.34899903,0.38020073,0.98291229,0.52874214,0.6194246,0
